question,query
Who discovered 2002 rn109 ?,SELECT DISTINCT var_uri where brack_open dbr_2002_RN109 dbo_discoverer var_uri brack_close
Who discovered kepler-16b ?,SELECT DISTINCT var_uri where brack_open dbr_Kepler-16b dbo_discoverer var_uri brack_close
Who discovered 49777 cappi ?,SELECT DISTINCT var_uri where brack_open dbr_49777_Cappi dbo_discoverer var_uri brack_close
Who discovered gliese 849 b ?,SELECT DISTINCT var_uri where brack_open dbr_Gliese_849_b dbo_discoverer var_uri brack_close
Who discovered 3240 laocoon ?,SELECT DISTINCT var_uri where brack_open dbr_3240_Laocoon dbo_discoverer var_uri brack_close
Who discovered 19738 calinger ?,SELECT DISTINCT var_uri where brack_open dbr_19738_Calinger dbo_discoverer var_uri brack_close
Who discovered 989 schwassmannia ?,SELECT DISTINCT var_uri where brack_open dbr_989_Schwassmannia dbo_discoverer var_uri brack_close
Who discovered 3037 alku ?,SELECT DISTINCT var_uri where brack_open dbr_3037_Alku dbo_discoverer var_uri brack_close
Who discovered 498 tokio ?,SELECT DISTINCT var_uri where brack_open dbr_498_Tokio dbo_discoverer var_uri brack_close
Who discovered 2015 rr245 ?,SELECT DISTINCT var_uri where brack_open dbr_(523794) _2015_RR245 dbo_discoverer var_uri brack_close
Who discovered 21062 iasky ?,SELECT DISTINCT var_uri where brack_open dbr_21062_Iasky dbo_discoverer var_uri brack_close
Who discovered 2145 blaauw ?,SELECT DISTINCT var_uri where brack_open dbr_2145_Blaauw dbo_discoverer var_uri brack_close
Who discovered 6709 hiromiyuki ?,SELECT DISTINCT var_uri where brack_open dbr_6709_Hiromiyuki dbo_discoverer var_uri brack_close
Who discovered 2002 ny40 ?,SELECT DISTINCT var_uri where brack_open dbr_2002_NY40 dbo_discoverer var_uri brack_close
Who discovered 1122 neith ?,SELECT DISTINCT var_uri where brack_open dbr_1122_Neith dbo_discoverer var_uri brack_close
Who discovered 2002 ce ?,SELECT DISTINCT var_uri where brack_open dbr_(89830) _2002_CE dbo_discoverer var_uri brack_close
Who discovered 3015 candy ?,SELECT DISTINCT var_uri where brack_open dbr_3015_Candy dbo_discoverer var_uri brack_close
Who discovered hd 24040 b ?,SELECT DISTINCT var_uri where brack_open dbr_HD_24040_b dbo_discoverer var_uri brack_close
Who discovered herse ?,SELECT DISTINCT var_uri where brack_open dbr_Herse_(moon) dbo_discoverer var_uri brack_close
Who discovered 2241 alcathous ?,SELECT DISTINCT var_uri where brack_open dbr_2241_Alcathous dbo_discoverer var_uri brack_close
Who discovered 17492 hippasos ?,SELECT DISTINCT var_uri where brack_open dbr_17492_Hippasos dbo_discoverer var_uri brack_close
Who discovered 13963 euphrates ?,SELECT DISTINCT var_uri where brack_open dbr_13963_Euphrates dbo_discoverer var_uri brack_close
Who discovered 2442 corbett ?,SELECT DISTINCT var_uri where brack_open dbr_2442_Corbett dbo_discoverer var_uri brack_close
Who discovered 238 hypatia ?,SELECT DISTINCT var_uri where brack_open dbr_238_Hypatia dbo_discoverer var_uri brack_close
Who discovered 1998 wt24 ?,SELECT DISTINCT var_uri where brack_open dbr_(33342) _1998_WT24 dbo_discoverer var_uri brack_close
Who discovered wasp-13b ?,SELECT DISTINCT var_uri where brack_open dbr_WASP-13b dbo_discoverer var_uri brack_close
Who discovered 768 struveana ?,SELECT DISTINCT var_uri where brack_open dbr_768_Struveana dbo_discoverer var_uri brack_close
Who discovered 149 medusa ?,SELECT DISTINCT var_uri where brack_open dbr_149_Medusa dbo_discoverer var_uri brack_close
Who discovered 6398 timhunter ?,SELECT DISTINCT var_uri where brack_open dbr_6398_Timhunter dbo_discoverer var_uri brack_close
Who discovered 2002 ux25 ?,SELECT DISTINCT var_uri where brack_open dbr_(55637) _2002_UX25 dbo_discoverer var_uri brack_close
Who discovered 2001 ck32 ?,SELECT DISTINCT var_uri where brack_open dbr_(322756) _2001_CK32 dbo_discoverer var_uri brack_close
Who discovered 2927 alamosa ?,SELECT DISTINCT var_uri where brack_open dbr_2927_Alamosa dbo_discoverer var_uri brack_close
Who discovered 1150 achaia ?,SELECT DISTINCT var_uri where brack_open dbr_1150_Achaia dbo_discoverer var_uri brack_close
Who discovered aegaeon ?,SELECT DISTINCT var_uri where brack_open dbr_Aegaeon_(moon) dbo_discoverer var_uri brack_close
Who discovered 14436 morishita ?,SELECT DISTINCT var_uri where brack_open dbr_14436_Morishita dbo_discoverer var_uri brack_close
Who discovered 1258 sicilia ?,SELECT DISTINCT var_uri where brack_open dbr_1258_Sicilia dbo_discoverer var_uri brack_close
Who discovered 66 maja ?,SELECT DISTINCT var_uri where brack_open dbr_66_Maja dbo_discoverer var_uri brack_close
Who discovered 1615 bardwell ?,SELECT DISTINCT var_uri where brack_open dbr_1615_Bardwell dbo_discoverer var_uri brack_close
Who discovered 156 xanthippe ?,SELECT DISTINCT var_uri where brack_open dbr_156_Xanthippe dbo_discoverer var_uri brack_close
Who discovered weywot ?,SELECT DISTINCT var_uri where brack_open dbr_Weywot_(moon) dbo_discoverer var_uri brack_close
Who discovered gliese 3021 b ?,SELECT DISTINCT var_uri where brack_open dbr_Gliese_3021_b dbo_discoverer var_uri brack_close
Who discovered 2012 tc4 ?,SELECT DISTINCT var_uri where brack_open dbr_2012_TC4 dbo_discoverer var_uri brack_close
Who discovered 1215 boyer ?,SELECT DISTINCT var_uri where brack_open dbr_1215_Boyer dbo_discoverer var_uri brack_close
Who discovered 2013 bl76 ?,SELECT DISTINCT var_uri where brack_open dbr_2013_BL76 dbo_discoverer var_uri brack_close
Who discovered hd 30177 b ?,SELECT DISTINCT var_uri where brack_open dbr_HD_30177_b dbo_discoverer var_uri brack_close
Who discovered 54509 yorp ?,SELECT DISTINCT var_uri where brack_open dbr_54509_YORP dbo_discoverer var_uri brack_close
Who discovered 2014 ur116 ?,SELECT DISTINCT var_uri where brack_open dbr_2014_UR116 dbo_discoverer var_uri brack_close
Who discovered 2000 wo107 ?,SELECT DISTINCT var_uri where brack_open dbr_(153201) _2000_WO107 dbo_discoverer var_uri brack_close
Who discovered 556 phyllis ?,SELECT DISTINCT var_uri where brack_open dbr_556_Phyllis dbo_discoverer var_uri brack_close
Who discovered 2004 xr190 ?,SELECT DISTINCT var_uri where brack_open dbr_2004_XR190 dbo_discoverer var_uri brack_close
Who discovered 920 rogeria ?,SELECT DISTINCT var_uri where brack_open dbr_920_Rogeria dbo_discoverer var_uri brack_close
Who discovered 803 picka ?,SELECT DISTINCT var_uri where brack_open dbr_803_Picka dbo_discoverer var_uri brack_close
Who discovered 2228 soyuz-apollo ?,SELECT DISTINCT var_uri where brack_open dbr_2228_Soyuz-Apollo dbo_discoverer var_uri brack_close
Who discovered 1310 villigera ?,SELECT DISTINCT var_uri where brack_open dbr_1310_Villigera dbo_discoverer var_uri brack_close
Who discovered 1921 pala ?,SELECT DISTINCT var_uri where brack_open dbr_1921_Pala dbo_discoverer var_uri brack_close
Who discovered s/2004 s 37 ?,SELECT DISTINCT var_uri where brack_open dbr_S/2004_S_37 dbo_discoverer var_uri brack_close
Who discovered 2020 so ?,SELECT DISTINCT var_uri where brack_open dbr_2020_SO dbo_discoverer var_uri brack_close
Who discovered 6312 robheinlein ?,SELECT DISTINCT var_uri where brack_open dbr_6312_Robheinlein dbo_discoverer var_uri brack_close
Who discovered 557 violetta ?,SELECT DISTINCT var_uri where brack_open dbr_557_Violetta dbo_discoverer var_uri brack_close
Who discovered 60 echo ?,SELECT DISTINCT var_uri where brack_open dbr_60_Echo dbo_discoverer var_uri brack_close
Who discovered 1467 mashona ?,SELECT DISTINCT var_uri where brack_open dbr_1467_Mashona dbo_discoverer var_uri brack_close
Who discovered s/2007 s 2 ?,SELECT DISTINCT var_uri where brack_open dbr_S/2007_S_2 dbo_discoverer var_uri brack_close
Who discovered hd 190647 b ?,SELECT DISTINCT var_uri where brack_open dbr_HD_190647_b dbo_discoverer var_uri brack_close
Who discovered 1121 natascha ?,SELECT DISTINCT var_uri where brack_open dbr_1121_Natascha dbo_discoverer var_uri brack_close
Who discovered 1994 co ?,SELECT DISTINCT var_uri where brack_open dbr_(7352) _1994_CO dbo_discoverer var_uri brack_close
Who discovered 1136 mercedes ?,SELECT DISTINCT var_uri where brack_open dbr_1136_Mercedes dbo_discoverer var_uri brack_close
Who discovered 4756 asaramas ?,SELECT DISTINCT var_uri where brack_open dbr_4756_Asaramas dbo_discoverer var_uri brack_close
Who discovered 810 atossa ?,SELECT DISTINCT var_uri where brack_open dbr_810_Atossa dbo_discoverer var_uri brack_close
Who discovered 2017 ag13 ?,SELECT DISTINCT var_uri where brack_open dbr_2017_AG13 dbo_discoverer var_uri brack_close
Who discovered 3782 celle ?,SELECT DISTINCT var_uri where brack_open dbr_3782_Celle dbo_discoverer var_uri brack_close
Who discovered hd 202206 c ?,SELECT DISTINCT var_uri where brack_open dbr_HD_202206_c dbo_discoverer var_uri brack_close
Who discovered 2012 fn ?,SELECT DISTINCT var_uri where brack_open dbr_2012_FN dbo_discoverer var_uri brack_close
Who discovered 952 caia ?,SELECT DISTINCT var_uri where brack_open dbr_952_Caia dbo_discoverer var_uri brack_close
Who discovered 23135 pheidas ?,SELECT DISTINCT var_uri where brack_open dbr_23135_Pheidas dbo_discoverer var_uri brack_close
Who discovered 1873 agenor ?,SELECT DISTINCT var_uri where brack_open dbr_1873_Agenor dbo_discoverer var_uri brack_close
Who discovered kepler-560b ?,SELECT DISTINCT var_uri where brack_open dbr_Kepler-560b dbo_discoverer var_uri brack_close
Who discovered 1637 swings ?,SELECT DISTINCT var_uri where brack_open dbr_1637_Swings dbo_discoverer var_uri brack_close
Who discovered ophelia ?,SELECT DISTINCT var_uri where brack_open dbr_Ophelia_(moon) dbo_discoverer var_uri brack_close
Who discovered 796 sarita ?,SELECT DISTINCT var_uri where brack_open dbr_796_Sarita dbo_discoverer var_uri brack_close
Who discovered 2019 su3 ?,SELECT DISTINCT var_uri where brack_open dbr_2019_SU3 dbo_discoverer var_uri brack_close
Who discovered 22577 alfiuccio ?,SELECT DISTINCT var_uri where brack_open dbr_22577_Alfiuccio dbo_discoverer var_uri brack_close
Who discovered 3174 alcock ?,SELECT DISTINCT var_uri where brack_open dbr_3174_Alcock dbo_discoverer var_uri brack_close
Who discovered 2000 sg344 ?,SELECT DISTINCT var_uri where brack_open dbr_2000_SG344 dbo_discoverer var_uri brack_close
Who discovered 192 nausikaa ?,SELECT DISTINCT var_uri where brack_open dbr_192_Nausikaa dbo_discoverer var_uri brack_close
Who discovered 9999 wiles ?,SELECT DISTINCT var_uri where brack_open dbr_9999_Wiles dbo_discoverer var_uri brack_close
Who discovered 2020 ov1 ?,SELECT DISTINCT var_uri where brack_open dbr_2020_OV1 dbo_discoverer var_uri brack_close
Who discovered 1590 tsiolkovskaja ?,SELECT DISTINCT var_uri where brack_open dbr_1590_Tsiolkovskaja dbo_discoverer var_uri brack_close
Who discovered wasp-8b ?,SELECT DISTINCT var_uri where brack_open dbr_WASP-8b dbo_discoverer var_uri brack_close
Who discovered 3353 jarvis ?,SELECT DISTINCT var_uri where brack_open dbr_3353_Jarvis dbo_discoverer var_uri brack_close
Who discovered 2015 kh163 ?,SELECT DISTINCT var_uri where brack_open dbr_2015_KH163 dbo_discoverer var_uri brack_close
Who discovered 511 davida ?,SELECT DISTINCT var_uri where brack_open dbr_511_Davida dbo_discoverer var_uri brack_close
Who discovered s/2003 j 10 ?,SELECT DISTINCT var_uri where brack_open dbr_S/2003_J_10 dbo_discoverer var_uri brack_close
Who discovered 1195 orangia ?,SELECT DISTINCT var_uri where brack_open dbr_1195_Orangia dbo_discoverer var_uri brack_close
Who discovered hd 37124 d ?,SELECT DISTINCT var_uri where brack_open dbr_HD_37124_d dbo_discoverer var_uri brack_close
Who discovered 943 begonia ?,SELECT DISTINCT var_uri where brack_open dbr_943_Begonia dbo_discoverer var_uri brack_close
Who discovered 885 ulrike ?,SELECT DISTINCT var_uri where brack_open dbr_885_Ulrike dbo_discoverer var_uri brack_close
Who discovered 585 bilkis ?,SELECT DISTINCT var_uri where brack_open dbr_585_Bilkis dbo_discoverer var_uri brack_close
Who discovered 2006 vw139 ?,SELECT DISTINCT var_uri where brack_open dbr_(300163) _2006_VW139 dbo_discoverer var_uri brack_close
Who discovered 1986 tr6 ?,SELECT DISTINCT var_uri where brack_open dbr_(6545) _1986_TR6 dbo_discoverer var_uri brack_close
Who discovered 2010 en65 ?,SELECT DISTINCT var_uri where brack_open dbr_(316179) _2010_EN65 dbo_discoverer var_uri brack_close
Who discovered 7152 euneus ?,SELECT DISTINCT var_uri where brack_open dbr_7152_Euneus dbo_discoverer var_uri brack_close
Who discovered 38083 rhadamanthus ?,SELECT DISTINCT var_uri where brack_open dbr_38083_Rhadamanthus dbo_discoverer var_uri brack_close
Who discovered 140 siwa ?,SELECT DISTINCT var_uri where brack_open dbr_140_Siwa dbo_discoverer var_uri brack_close
Who discovered 484 pittsburghia ?,SELECT DISTINCT var_uri where brack_open dbr_484_Pittsburghia dbo_discoverer var_uri brack_close
Who discovered 1927 suvanto ?,SELECT DISTINCT var_uri where brack_open dbr_1927_Suvanto dbo_discoverer var_uri brack_close
Who discovered 4362 carlisle ?,SELECT DISTINCT var_uri where brack_open dbr_4362_Carlisle dbo_discoverer var_uri brack_close
Who discovered 5648 axius ?,SELECT DISTINCT var_uri where brack_open dbr_5648_Axius dbo_discoverer var_uri brack_close
Who discovered 1059 mussorgskia ?,SELECT DISTINCT var_uri where brack_open dbr_1059_Mussorgskia dbo_discoverer var_uri brack_close
Who discovered 383 janina ?,SELECT DISTINCT var_uri where brack_open dbr_383_Janina dbo_discoverer var_uri brack_close
Who discovered 5436 eumelos ?,SELECT DISTINCT var_uri where brack_open dbr_5436_Eumelos dbo_discoverer var_uri brack_close
Who discovered 99 dike ?,SELECT DISTINCT var_uri where brack_open dbr_99_Dike dbo_discoverer var_uri brack_close
Who discovered 2013 fz27 ?,SELECT DISTINCT var_uri where brack_open dbr_(523671) _2013_FZ27 dbo_discoverer var_uri brack_close
Who discovered 692 hippodamia ?,SELECT DISTINCT var_uri where brack_open dbr_692_Hippodamia dbo_discoverer var_uri brack_close
Who discovered c/2017 u7 ?,SELECT DISTINCT var_uri where brack_open dbr_C/2017_U7 dbo_discoverer var_uri brack_close
Who discovered 1474 beira ?,SELECT DISTINCT var_uri where brack_open dbr_1474_Beira dbo_discoverer var_uri brack_close
Who discovered 1780 kippes ?,SELECT DISTINCT var_uri where brack_open dbr_1780_Kippes dbo_discoverer var_uri brack_close
Who discovered 1627 ivar ?,SELECT DISTINCT var_uri where brack_open dbr_1627_Ivar dbo_discoverer var_uri brack_close
Who discovered hd 196885 ab ?,SELECT DISTINCT var_uri where brack_open dbr_HD_196885_Ab dbo_discoverer var_uri brack_close
Who discovered 4951 iwamoto ?,SELECT DISTINCT var_uri where brack_open dbr_4951_Iwamoto dbo_discoverer var_uri brack_close
Who discovered 1125 china ?,SELECT DISTINCT var_uri where brack_open dbr_1125_China dbo_discoverer var_uri brack_close
Who discovered 2483 guinevere ?,SELECT DISTINCT var_uri where brack_open dbr_2483_Guinevere dbo_discoverer var_uri brack_close
Who discovered jupiter lxiii ?,SELECT DISTINCT var_uri where brack_open dbr_Jupiter_LXIII dbo_discoverer var_uri brack_close
Who discovered 1354 botha ?,SELECT DISTINCT var_uri where brack_open dbr_1354_Botha dbo_discoverer var_uri brack_close
Who discovered 8 flora ?,SELECT DISTINCT var_uri where brack_open dbr_8_Flora dbo_discoverer var_uri brack_close
Who discovered 778 theobalda ?,SELECT DISTINCT var_uri where brack_open dbr_778_Theobalda dbo_discoverer var_uri brack_close
Who discovered 1084 tamariwa ?,SELECT DISTINCT var_uri where brack_open dbr_1084_Tamariwa dbo_discoverer var_uri brack_close
Who discovered hd 108874 c ?,SELECT DISTINCT var_uri where brack_open dbr_HD_108874_c dbo_discoverer var_uri brack_close
Who discovered 1685 toro ?,SELECT DISTINCT var_uri where brack_open dbr_1685_Toro dbo_discoverer var_uri brack_close
Who discovered 2010 xc15 ?,SELECT DISTINCT var_uri where brack_open dbr_2010_XC15 dbo_discoverer var_uri brack_close
Who discovered 3317 paris ?,SELECT DISTINCT var_uri where brack_open dbr_3317_Paris dbo_discoverer var_uri brack_close
Who discovered 19741 callahan ?,SELECT DISTINCT var_uri where brack_open dbr_19741_Callahan dbo_discoverer var_uri brack_close
Who discovered 25108 boström ?,SELECT DISTINCT var_uri where brack_open dbr_25108_Boström dbo_discoverer var_uri brack_close
Who discovered 1656 suomi ?,SELECT DISTINCT var_uri where brack_open dbr_1656_Suomi dbo_discoverer var_uri brack_close
Who discovered 794 irenaea ?,SELECT DISTINCT var_uri where brack_open dbr_794_Irenaea dbo_discoverer var_uri brack_close
Who discovered 723 hammonia ?,SELECT DISTINCT var_uri where brack_open dbr_723_Hammonia dbo_discoverer var_uri brack_close
Who discovered lhs 1140 b ?,SELECT DISTINCT var_uri where brack_open dbr_LHS_1140_b dbo_discoverer var_uri brack_close
Who discovered 30942 helicaon ?,SELECT DISTINCT var_uri where brack_open dbr_30942_Helicaon dbo_discoverer var_uri brack_close
Who discovered 2002 rp120 ?,SELECT DISTINCT var_uri where brack_open dbr_(65407) _2002_RP120 dbo_discoverer var_uri brack_close
Who discovered 1809 prometheus ?,SELECT DISTINCT var_uri where brack_open dbr_1809_Prometheus dbo_discoverer var_uri brack_close
Who discovered 2020 ap1 ?,SELECT DISTINCT var_uri where brack_open dbr_2020_AP1 dbo_discoverer var_uri brack_close
Who discovered 947 monterosa ?,SELECT DISTINCT var_uri where brack_open dbr_947_Monterosa dbo_discoverer var_uri brack_close
Who discovered 57868 pupin ?,SELECT DISTINCT var_uri where brack_open dbr_57868_Pupin dbo_discoverer var_uri brack_close
Who discovered 707 steina ?,SELECT DISTINCT var_uri where brack_open dbr_707_Steina dbo_discoverer var_uri brack_close
Who discovered 2002 qf15 ?,SELECT DISTINCT var_uri where brack_open dbr_(68950) _2002_QF15 dbo_discoverer var_uri brack_close
Who discovered 449 hamburga ?,SELECT DISTINCT var_uri where brack_open dbr_449_Hamburga dbo_discoverer var_uri brack_close
Who discovered 595 polyxena ?,SELECT DISTINCT var_uri where brack_open dbr_595_Polyxena dbo_discoverer var_uri brack_close
Who discovered 2014 aa ?,SELECT DISTINCT var_uri where brack_open dbr_2014_AA dbo_discoverer var_uri brack_close
Who discovered 1384 kniertje ?,SELECT DISTINCT var_uri where brack_open dbr_1384_Kniertje dbo_discoverer var_uri brack_close
Who discovered philophrosyne ?,SELECT DISTINCT var_uri where brack_open dbr_Philophrosyne_(moon) dbo_discoverer var_uri brack_close
Who discovered 2934 aristophanes ?,SELECT DISTINCT var_uri where brack_open dbr_2934_Aristophanes dbo_discoverer var_uri brack_close
Who discovered 369 aëria ?,SELECT DISTINCT var_uri where brack_open dbr_369_Aëria dbo_discoverer var_uri brack_close
Who discovered 2104 toronto ?,SELECT DISTINCT var_uri where brack_open dbr_2104_Toronto dbo_discoverer var_uri brack_close
Who discovered 2017 qc36 ?,SELECT DISTINCT var_uri where brack_open dbr_2017_QC36 dbo_discoverer var_uri brack_close
Who discovered 1144 oda ?,SELECT DISTINCT var_uri where brack_open dbr_1144_Oda dbo_discoverer var_uri brack_close
Who discovered 672 astarte ?,SELECT DISTINCT var_uri where brack_open dbr_672_Astarte dbo_discoverer var_uri brack_close
Who discovered 2013 az60 ?,SELECT DISTINCT var_uri where brack_open dbr_2013_AZ60 dbo_discoverer var_uri brack_close
Who discovered 2202 pele ?,SELECT DISTINCT var_uri where brack_open dbr_2202_Pele dbo_discoverer var_uri brack_close
Who discovered 253 mathilde ?,SELECT DISTINCT var_uri where brack_open dbr_253_Mathilde dbo_discoverer var_uri brack_close
Who discovered 2661 bydžovský ?,SELECT DISTINCT var_uri where brack_open dbr_2661_Bydžovský dbo_discoverer var_uri brack_close
Who discovered 28 bellona ?,SELECT DISTINCT var_uri where brack_open dbr_28_Bellona dbo_discoverer var_uri brack_close
Who discovered 2709 sagan ?,SELECT DISTINCT var_uri where brack_open dbr_2709_Sagan dbo_discoverer var_uri brack_close
Who discovered 4175 billbaum ?,SELECT DISTINCT var_uri where brack_open dbr_4175_Billbaum dbo_discoverer var_uri brack_close
Who discovered 6376 schamp ?,SELECT DISTINCT var_uri where brack_open dbr_6376_Schamp dbo_discoverer var_uri brack_close
Who discovered 372 palma ?,SELECT DISTINCT var_uri where brack_open dbr_372_Palma dbo_discoverer var_uri brack_close
Who discovered 2014 yb35 ?,SELECT DISTINCT var_uri where brack_open dbr_(523775) _2014_YB35 dbo_discoverer var_uri brack_close
Who discovered 1329 eliane ?,SELECT DISTINCT var_uri where brack_open dbr_1329_Eliane dbo_discoverer var_uri brack_close
Who discovered 2324 janice ?,SELECT DISTINCT var_uri where brack_open dbr_2324_Janice dbo_discoverer var_uri brack_close
Who discovered 7816 hanoi ?,SELECT DISTINCT var_uri where brack_open dbr_7816_Hanoi dbo_discoverer var_uri brack_close
Who discovered 861 aïda ?,SELECT DISTINCT var_uri where brack_open dbr_861_Aïda dbo_discoverer var_uri brack_close
Who discovered 1611 beyer ?,SELECT DISTINCT var_uri where brack_open dbr_1611_Beyer dbo_discoverer var_uri brack_close
Who discovered 2012 ue34 ?,SELECT DISTINCT var_uri where brack_open dbr_2012_UE34 dbo_discoverer var_uri brack_close
Who discovered 817 annika ?,SELECT DISTINCT var_uri where brack_open dbr_817_Annika dbo_discoverer var_uri brack_close
Who discovered 1274 delportia ?,SELECT DISTINCT var_uri where brack_open dbr_1274_Delportia dbo_discoverer var_uri brack_close
Who discovered wasp-19b ?,SELECT DISTINCT var_uri where brack_open dbr_WASP-19b dbo_discoverer var_uri brack_close
Who discovered 2002 gt ?,SELECT DISTINCT var_uri where brack_open dbr_(163249) _2002_GT dbo_discoverer var_uri brack_close
Who discovered 930 westphalia ?,SELECT DISTINCT var_uri where brack_open dbr_930_Westphalia dbo_discoverer var_uri brack_close
Who discovered 242 kriemhild ?,SELECT DISTINCT var_uri where brack_open dbr_242_Kriemhild dbo_discoverer var_uri brack_close
Who discovered 1142 aetolia ?,SELECT DISTINCT var_uri where brack_open dbr_1142_Aetolia dbo_discoverer var_uri brack_close
Who discovered 1164 kobolda ?,SELECT DISTINCT var_uri where brack_open dbr_1164_Kobolda dbo_discoverer var_uri brack_close
Who discovered 1998 kr65 ?,SELECT DISTINCT var_uri where brack_open dbr_(85633) _1998_KR65 dbo_discoverer var_uri brack_close
Who discovered 65 cybele ?,SELECT DISTINCT var_uri where brack_open dbr_65_Cybele dbo_discoverer var_uri brack_close
Who discovered 1998 sm165 ?,SELECT DISTINCT var_uri where brack_open dbr_(26308) _1998_SM165 dbo_discoverer var_uri brack_close
Who discovered 1999 cw8 ?,SELECT DISTINCT var_uri where brack_open dbr_(523972) _1999_CW8 dbo_discoverer var_uri brack_close
Who discovered corot-8b ?,SELECT DISTINCT var_uri where brack_open dbr_CoRoT-8b dbo_discoverer var_uri brack_close
Who discovered 1223 neckar ?,SELECT DISTINCT var_uri where brack_open dbr_1223_Neckar dbo_discoverer var_uri brack_close
Who discovered 3752 camillo ?,SELECT DISTINCT var_uri where brack_open dbr_3752_Camillo dbo_discoverer var_uri brack_close
Who discovered 2009 fd ?,SELECT DISTINCT var_uri where brack_open dbr_(410777) _2009_FD dbo_discoverer var_uri brack_close
Who discovered 229 adelinda ?,SELECT DISTINCT var_uri where brack_open dbr_229_Adelinda dbo_discoverer var_uri brack_close
Who discovered 1039 sonneberga ?,SELECT DISTINCT var_uri where brack_open dbr_1039_Sonneberga dbo_discoverer var_uri brack_close
Who discovered 11441 anadiego ?,SELECT DISTINCT var_uri where brack_open dbr_11441_Anadiego dbo_discoverer var_uri brack_close
Who discovered kepler-296c ?,SELECT DISTINCT var_uri where brack_open dbr_Kepler-296c dbo_discoverer var_uri brack_close
Who discovered 7543 prylis ?,SELECT DISTINCT var_uri where brack_open dbr_7543_Prylis dbo_discoverer var_uri brack_close
Who discovered 1999 jv6 ?,SELECT DISTINCT var_uri where brack_open dbr_(85990) _1999_JV6 dbo_discoverer var_uri brack_close
Who discovered 1181 lilith ?,SELECT DISTINCT var_uri where brack_open dbr_1181_Lilith dbo_discoverer var_uri brack_close
Who discovered 4608 wodehouse ?,SELECT DISTINCT var_uri where brack_open dbr_4608_Wodehouse dbo_discoverer var_uri brack_close
Who discovered 636 erika ?,SELECT DISTINCT var_uri where brack_open dbr_636_Erika dbo_discoverer var_uri brack_close
Who discovered hd 82943 b ?,SELECT DISTINCT var_uri where brack_open dbr_HD_82943_b dbo_discoverer var_uri brack_close
Who discovered 1999 mm ?,SELECT DISTINCT var_uri where brack_open dbr_(101869) _1999_MM dbo_discoverer var_uri brack_close
Who discovered 6522 aci ?,SELECT DISTINCT var_uri where brack_open dbr_6522_Aci dbo_discoverer var_uri brack_close
Who discovered hd 222582 b ?,SELECT DISTINCT var_uri where brack_open dbr_HD_222582_b dbo_discoverer var_uri brack_close
Who discovered 130 elektra ?,SELECT DISTINCT var_uri where brack_open dbr_130_Elektra dbo_discoverer var_uri brack_close
Who discovered dimorphos ?,SELECT DISTINCT var_uri where brack_open dbr_Dimorphos dbo_discoverer var_uri brack_close
Who discovered 1800 aguilar ?,SELECT DISTINCT var_uri where brack_open dbr_1800_Aguilar dbo_discoverer var_uri brack_close
Who discovered 39890 bobstephens ?,SELECT DISTINCT var_uri where brack_open dbr_39890_Bobstephens dbo_discoverer var_uri brack_close
Who discovered 10656 albrecht ?,SELECT DISTINCT var_uri where brack_open dbr_10656_Albrecht dbo_discoverer var_uri brack_close
Who discovered 2590 mourão ?,SELECT DISTINCT var_uri where brack_open dbr_2590_Mourão dbo_discoverer var_uri brack_close
Who discovered 1029 la plata ?,SELECT DISTINCT var_uri where brack_open dbr_1029_La_Plata dbo_discoverer var_uri brack_close
Who discovered jupiter li ?,SELECT DISTINCT var_uri where brack_open dbr_Jupiter_LI dbo_discoverer var_uri brack_close
Who discovered 112 iphigenia ?,SELECT DISTINCT var_uri where brack_open dbr_112_Iphigenia dbo_discoverer var_uri brack_close
Who discovered 117 lomia ?,SELECT DISTINCT var_uri where brack_open dbr_117_Lomia dbo_discoverer var_uri brack_close
Who discovered 118 peitho ?,SELECT DISTINCT var_uri where brack_open dbr_118_Peitho dbo_discoverer var_uri brack_close
Who discovered 259 aletheia ?,SELECT DISTINCT var_uri where brack_open dbr_259_Aletheia dbo_discoverer var_uri brack_close
Who discovered 157 dejanira ?,SELECT DISTINCT var_uri where brack_open dbr_157_Dejanira dbo_discoverer var_uri brack_close
Who discovered 2019 ou1 ?,SELECT DISTINCT var_uri where brack_open dbr_2019_OU1 dbo_discoverer var_uri brack_close
Who discovered 1148 rarahu ?,SELECT DISTINCT var_uri where brack_open dbr_1148_Rarahu dbo_discoverer var_uri brack_close
Who discovered 1988 delores ?,SELECT DISTINCT var_uri where brack_open dbr_1988_Delores dbo_discoverer var_uri brack_close
Who discovered 1479 inkeri ?,SELECT DISTINCT var_uri where brack_open dbr_1479_Inkeri dbo_discoverer var_uri brack_close
Who discovered 5148 giordano ?,SELECT DISTINCT var_uri where brack_open dbr_5148_Giordano dbo_discoverer var_uri brack_close
Who discovered 9321 alexkonopliv ?,SELECT DISTINCT var_uri where brack_open dbr_9321_Alexkonopliv dbo_discoverer var_uri brack_close
Who discovered 1030 vitja ?,SELECT DISTINCT var_uri where brack_open dbr_1030_Vitja dbo_discoverer var_uri brack_close
Who discovered mneme ?,SELECT DISTINCT var_uri where brack_open dbr_Mneme_(moon) dbo_discoverer var_uri brack_close
Who discovered upsilon andromedae d ?,SELECT DISTINCT var_uri where brack_open dbr_Upsilon_Andromedae_d dbo_discoverer var_uri brack_close
